Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"Aquisição de Serviços no âmbito da transferência de competências na área da educação, assegurando serviço administrativo e contabilístico na secretaria do Agrupamento de Escolas do Fundão";Ajuste Direto Regime Geral;Aquisição de serviços;80000000-4;Principal;Serviços de ensino e formação;19800.0 € ;Município do Fundão (506215695);Marta Alexandra de Brito Silvestre;"19.800,00 €";28-08-2023;23-08-2023;609 dias;"Portugal, Castelo Branco, Fundão";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de serviços para impressão e tradução do folheto geral da cidade de Castelo Branco para o Salão do Imobiliário e do Investimento em Paris;Ajuste Direto Regime Geral;Aquisição de serviços;79000000-4;Principal;"Serviços a empresas: direito, comercialização, consultoria, recrutamento, impressão e segurança";17490.0 € ;Município de Castelo Branco (501143530);"Dalldesign, Unipessoal, Ldª. (508747090)";"17.490,00 €";28-08-2023;17-08-2023;120 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
CPr nº 36/2023 - Aquisição de Serviços de Seguro Escolar para a Universidade da Beira Interior;Consulta Prévia;Aquisição de serviços;66510000-8;Principal;Serviços de seguros;4057.2 € ;Universidade da Beira Interior (502083514);"SABSEG - CORRETOR DE SEGUROS, S.A. (500906181)";"4.057,20 €";28-08-2023;28-08-2023;731 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjYzODAw;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
CPr nº 36/2023 - Aquisição de Serviços de Seguro Escolar para a Universidade da Beira Interior;Consulta Prévia;Aquisição de serviços;66510000-8;Principal;Serviços de seguros;63800.0 € ;Universidade da Beira Interior (502083514);"Fidelidade - Companhia de Seguros, S.A. (500918880)";"63.800,00 €";28-08-2023;28-08-2023;731 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjYzODAw;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Ajuste Direto para o fornecimento de eletricidade em Média Tensão;Ajuste Direto Regime Geral;Aquisição de serviços;65310000-9;Principal;Distribuição de electricidade;19353.53 € ;Município da Sertã (506963837);"Iberdrola Clientes Portugal, Unipessoal, Lda. (502124083)";"19.353,53 €";28-08-2023;25-08-2023;128 dias;"Portugal, Castelo Branco, Sertã";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
CPr 20/2023 - Aquisição de um sistema de cromatografia líquida de alta eficiência (HPLC) para a Universidade da Beira Interior;Consulta Prévia;Aquisição de bens móveis;38500000-0;Principal;Aparelhos de controlo e ensaio;43850.0 € ;Universidade da Beira Interior (502083514);"IZASA SCIENTIFIC, LDA. (513252088)";"43.850,00 €";28-08-2023;18-08-2023;30 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjQ1MjQ5;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de uma colcha de Castelo Branco dos anos 1960;Ajuste Direto Regime Geral;Aquisição de bens móveis;39000000-2;Principal;"Mobiliário (incl. de escritório), acessórios, aparelhos domésticos (excl. iluminação) e produtos de limpeza";9000.0 € ;Município de Castelo Branco (501143530);João Carlos de Freitas Félix;"9.000,00 €";28-08-2023;23-08-2023;15 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 24.º, n.º 1, alínea e), subalínea i) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"Produção de Noites do Clube - Sessões de Verão - dias 30, 31 de agosto e 1 de setembro de 2023, no Cine-Teatro Avenida, em Castelo Branco";Ajuste Direto Regime Geral;Aquisição de serviços;92000000-1;Principal;"Serviços recreativos, culturais e desportivos";13400.0 € ;Município de Castelo Branco (501143530);"S. Gomes, Unipessoal, Lda (513014624)";"13.400,00 €";28-08-2023;23-08-2023;3 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 24.º, n.º 1, alínea e), subalínea i) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
IPCB-2023CPR18 – Solução de firewall;Consulta Prévia;Aquisição de bens móveis;32420000-3;Principal;Equipamento de rede;42540.0 € ;Instituto Politécnico de Castelo Branco (504152980);"VisualForma - Tecnologias de Informação, S.A. (503536717)";"42.540,00 €";25-08-2023;24-08-2023;60 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de Material Elétrico;Consulta Prévia;Aquisição de bens móveis;31682000-0;Principal;Material para electricidade;29889.0 € ;Município do Fundão (506215695);"Electro Belarmino II, Lda. (508817005)";"29.889,00 €";25-08-2023;25-08-2023;540 dias;"Portugal, Castelo Branco, Fundão";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2444439;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
IPCB-2023CPR15 – Material e equipamento para curso de fisioterapia;Consulta Prévia;Aquisição de bens móveis;33150000-6;Principal;"Dispositivos de radioterapia, mecanoterapia, electroterapia e fisioterapia";1903.66 € ;Instituto Politécnico de Castelo Branco (504152980);"MARCALAB, LDA (508980348)";"1.903,66 €";25-08-2023;25-08-2023;60 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
IPCB-2023CPR15 – Material e equipamento para curso de fisioterapia;Consulta Prévia;Aquisição de bens móveis;33150000-6;Principal;"Dispositivos de radioterapia, mecanoterapia, electroterapia e fisioterapia";5733.97 € ;Instituto Politécnico de Castelo Branco (504152980);"SORISA - ESTÉTICA E FISIOTERAPIA, S.A. (500990441)";"5.733,97 €";25-08-2023;25-08-2023;60 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
IPCB-2023CPR15 – Material e equipamento para curso de fisioterapia;Consulta Prévia;Aquisição de bens móveis;33150000-6;Principal;"Dispositivos de radioterapia, mecanoterapia, electroterapia e fisioterapia";1425.0 € ;Instituto Politécnico de Castelo Branco (504152980);"Plux - Wireless Biognals, S.A. (508041589)";"1.425,00 €";25-08-2023;25-08-2023;60 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Ajuste Direto para a aquisição de equipamentos de rede para a Escola Secundária da Sertã;Ajuste Direto Regime Geral;Aquisição de bens móveis;30000000-9;Principal;"Máquinas, equipamento e material de escritório e de informática, excepto mobiliário e pacotes de programas (software)";7184.83 € ;Município da Sertã (506963837);"Syswave, Unipessoal Lda (514003189)";"7.184,83 €";25-08-2023;24-08-2023;10 dias;"Portugal, Castelo Branco, Sertã";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de serviços de organização de partida de etapa da 84.ª Volta a Portugal em Bicicleta;Ajuste Direto Regime Geral;Aquisição de serviços;92622000-7;Principal;Serviços de organização de manifestações desportivas;20000.0 € ;Município de Penamacor (506192164);"PODIUM EVENTS, SA (504197088)";"20.000,00 €";25-08-2023;14-08-2023;1 dias;"Portugal, Castelo Branco, Penamacor";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"Consulta Prévia para o aluguer de stands para a Feira Internacional de Artesanato, Design e outras Artes";Consulta Prévia;Aquisição de serviços;92331000-0;Principal;Serviços de feiras de atracções e de parques de diversões;20015.0 € ;Município da Covilhã (505330768);"EVENTOSERTU, LDA (513237267)";"20.015,00 €";25-08-2023;24-08-2023;4 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição, por LOTES (Revolvedor de compostos, Trator e Biocompostor), no âmbito da Candidatura ""MontadoPlus: Montado Sustentável na Beira Baixa"" para aproveitamento dos resíduos vegetais .";Concurso público;Aquisição de bens móveis;16000000-5;Principal;Maquinaria agrícola;106390.0 € ;Município de Idanha-a-Nova (501121030);"Maquiguarda - Comércio de Máquinas, Veículos e Equipamentos, Lda (503171395)";"106.390,00 €";24-08-2023;24-08-2023;90 dias;"Portugal, Castelo Branco, Idanha-a-Nova";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjM0MDE4;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição dos serviços de recolha e transporte a destino final adequado de resíduos sólidos urbanos (RSU), do Concelho de Fundão";Concurso público;Aquisição de serviços;90500000-2;Principal;Serviços relativos a resíduos e lixos;196250.0 € ;Município do Fundão (506215695);"Lurec- Limpeza Urbana e Reciclagem, S.A. (506423212)";"196.250,00 €";24-08-2023;23-08-2023;153 dias;"Portugal, Castelo Branco, Fundão";Artigo 155.º do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2511659;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de 1 Viatura 100% elétrica Toyota Proace City verso EV L1, Lote 13 AQ/60/2022” – Lote 13";Ajuste Direto Regime Geral;Aquisição de bens móveis;34110000-1;Principal;Automóveis de passageiros;Inexistente;Município do Fundão (506215695);"Toyota Caetano Portugal, Sociedade Anónima (500239037)";"0,00 €";24-08-2023;22-08-2023;300 dias;"Portugal, Castelo Branco, Fundão";Artigo 258.º do Código dos Contratos Públicos;;;;;;;6660802;"Aquisição de 1 Viatura 100% elétrica Toyota Proace City verso EV L1, Lote 13 AQ/60/2022” – Lote 13";false;;true;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Manutenção de Faixas Secundárias de faixas de Gestão de combustível em vários locais do Concelho de Castelo Branco - 2023;Concurso público;Aquisição de serviços;90721800-5;Principal;Serviços de protecção contra riscos ou perigos naturais;46353.45 € ;Município de Castelo Branco (501143530);ECOAMBIENTE - Serviços e Meio Ambiente S.A. (502877472);"46.353,45 €";23-08-2023;23-08-2023;180 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjMwODI0;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Manutenção de Faixas Secundárias de faixas de Gestão de combustível em vários locais do Concelho de Castelo Branco - 2023;Concurso público;Aquisição de serviços;90721800-5;Principal;Serviços de protecção contra riscos ou perigos naturais;36778.0 € ;Município de Castelo Branco (501143530);"Silvapor - Ambiente e Inovação, Lda (502313080)";"36.778,00 €";23-08-2023;23-08-2023;180 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjMwODI0;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Manutenção de Faixas Secundárias de faixas de Gestão de combustível em vários locais do Concelho de Castelo Branco - 2023;Concurso público;Aquisição de serviços;90721800-5;Principal;Serviços de protecção contra riscos ou perigos naturais;9883.07 € ;Município de Castelo Branco (501143530);"Silvapor - Ambiente e Inovação, Lda (502313080)";"9.883,07 €";23-08-2023;23-08-2023;180 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjMwODI0;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Manutenção de Faixas Secundárias de faixas de Gestão de combustível em vários locais do Concelho de Castelo Branco - 2023;Concurso público;Aquisição de serviços;90721800-5;Principal;Serviços de protecção contra riscos ou perigos naturais;26950.01 € ;Município de Castelo Branco (501143530);"Silvapor - Ambiente e Inovação, Lda (502313080)";"26.950,01 €";23-08-2023;23-08-2023;180 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjMwODI0;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de serviços de recolha, transporte e encaminhamento a destino final adequado de resíduos (lamas, areias e gradados) de ETAR e EEAR das Beiras, por lotes";Concurso público;Aquisição de serviços;90513600-2;Principal;Serviços de remoção de lamas;1349938.8 € ;"Águas do Vale do Tejo, S. A. (513606130)";"Ìndice da Razão Ambiente, Lda. (510743889)";"1.349.938,80 €";23-08-2023;22-08-2023;1096 dias;"Portugal, Guarda, Sabugal<BR/>Portugal, Guarda, Seia<BR/>Portugal, Leiria, Figueiró dos Vinhos<BR/>Portugal, Santarém, Sardoal<BR/>Portugal, Castelo Branco, Vila Velha de Ródão<BR/>Portugal, Santarém, Entroncamento<BR/>Portugal, Castelo Branco, Idanha-a-Nova<BR/>Portugal, Castelo Branco, Sertã<BR/>Portugal, Coimbra, Oliveira do Hospital<BR/>Portugal, Leiria, Pedrogão Grande<BR/>Portugal, Santarém, Vila Nova da Barquinha<BR/>Portugal, Guarda, Fig. Castelo Rodrigo<BR/>Portugal, Guarda, Meda<BR/>Portugal, Castelo Branco, Fundão<BR/>Portugal, Guarda, Celorico da Beira<BR/>Portugal, Castelo Branco, Belmonte<BR/>Portugal, Guarda, Guarda<BR/>Portugal, Castelo Branco, Penamacor<BR/>Portugal, Guarda, Gouveia<BR/>Portugal, Leiria, Castanheira de Pera<BR/>Portugal, Guarda, Pinhel<BR/>Portugal, Santarém, Ferreira do Zezere<BR/>Portugal, Guarda, Aguiar da Beira<BR/>Portugal, Guarda, Almeida<BR/>Portugal, Castelo Branco, Castelo Branco<BR/>Portugal, Castelo Branco, Proença-a-Nova<BR/>Portugal, Coimbra, Pampilhosa da Serra<BR/>Portugal, Santarém, Mação<BR/>Portugal, Leiria, Alvaiázere<BR/>Portugal, Castelo Branco, Oleiros<BR/>Portugal, Santarém, Tomar";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjI0MTE3;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de serviços de recolha, transporte e encaminhamento a destino final adequado de resíduos de ETA - AdVT (Polos da Beira Baixa, Beira Alta e Alentejo), por lotes";Concurso público;Aquisição de serviços;90513600-2;Principal;Serviços de remoção de lamas;561349.89 € ;"Águas do Vale do Tejo, S. A. (513606130)";"BioSmart - soluções ambientais,, S.A. (503956112)";"561.349,89 €";23-08-2023;21-08-2023;1096 dias;"Portugal, Guarda, Meda<BR/>Portugal, Évora, Redondo<BR/>Portugal, Portalegre, Castelo de Vide<BR/>Portugal, Guarda, Pinhel<BR/>Portugal, Castelo Branco, Idanha-a-Nova<BR/>Portugal, Guarda, Fornos de Algodres<BR/>Portugal, Portalegre, Marvão<BR/>Portugal, Portalegre, Elvas<BR/>Portugal, Santarém, Ferreira do Zezere<BR/>Portugal, Castelo Branco, Fundão<BR/>Portugal, Castelo Branco, Proença-a-Nova<BR/>Portugal, Guarda, Aguiar da Beira<BR/>Portugal, Castelo Branco, Castelo Branco<BR/>Portugal, Évora, Évora<BR/>Portugal, Guarda, Seia<BR/>Portugal, Coimbra, Pampilhosa da Serra<BR/>Portugal, Leiria, Pedrogão Grande<BR/>Portugal, Guarda, Sabugal<BR/>Portugal, Guarda, Guarda";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjMxODgx;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
